uid,poi_name,poi_address,poi_lon,poi_lat,city_id
7447c3ce698ca908871541c9,卡尤迪医学检验实验室(北京)有限公司,北京市昌平区科技园区生命园路8号院一区15号楼2层北区,116.26291736310917,40.09729196202892,131
3f99b81872e51f422e473308,北京市大兴区心康医院,北京市大兴区黄村镇黄良路口北侧,116.32565696112913,39.704735750287945,131
850815e1604c638242e192ea,北京长峰医院,北京市丰台区靛厂路291号,116.27499443675904,39.887947728649536,131
7127cc9af1e84401cd04efdb,北京市顺义区医院,北京市顺义区光明南街3号,116.64991503063608,40.12727814151106,131
491900df8d454f4a30169bc0,北京优联医院,北京市朝阳区东四环南路53号院1号楼1层、3-19层部分,116.47940550227857,39.861682990427916,131
0e04817209e446987702690c,北京金准医学检验实验室,北京市海淀区高里掌路3号院18号楼3层301,116.15047572703554,40.063136685519645,131
f3c2373ca9a0d24bd22dd6c1,北京大学首钢医院,北京市石景山区晋元庄路9号,116.19782189207562,39.927728062852964,131
4bb049d985c1645e990050c2,北京北亚骨科医院,北京市房山区长阳镇昊天北大街20号,116.15779711857567,39.75750452370271,131
844a750e305113c7636858aa,北京老年医院,北京市海淀区温泉镇温泉路118号,116.15780605167147,40.04736829973783,131
669775d034ee1c42fd0eb0c4,北京和睦家医院,北京市朝阳区将台路2号,116.47908731135055,39.97372248520731,131
cac5fc76832dfeea2db96df2,北京市房山区第一医院,北京市房山区城关镇房窑路6号,115.98658858249738,39.693057410837255,131
aa40108b91d23d6bc4effba7,永清县疾病预防控制中心,廊坊市永清县会昌街146号,116.49057442412864,39.31933325425469,191
606ab0d03401c2330e3ddac5,北京中医药大学东方医院,北京市丰台区芳星园一区6号,116.42649521557813,39.862712262759366,131
34059f9751cf634d70455bed,北京市第六医院,北京市东城区交道口北二条36号,116.40668040738001,39.941166121103976,131
d9ce6883c2a5f4e52b201a96,北京华大医学检验所有限公司,北京市顺义区裕华路28号b区6号楼2层,116.5472688430992,40.09519894919293,131
a3e8341c67e498eb4bfd3fa1,北京大学医院,北京市海淀区颐和园路5号,116.30817598747467,39.99565784922204,131
680fb7037d9c70858bb988c1,北京积水潭医院(新街口院区),北京市西城区新街口东街31号,116.3695881616627,39.942084324569215,131
fc7675243e49e4e34f776ef1,空军特色医学中心,北京市海淀区阜成路30号,116.29489988443156,39.92046094005505,131
c879fa01846e2253c809f0a3,保定市第二中心医院,保定市涿州市范阳中路57号,115.98784819032895,39.485697998378285,307
3e61158b8ffba7143010afd3,北京首儿窦店儿童医院,北京市房山区窦店镇大窦路田家园2区1号商业楼,116.06232078875853,39.657136456979536,131
2a3e4e5dfb9be00015c9054c,百世诺(北京)医学检验实验室,北京市昌平区回龙观镇中关村生命科学园生命园路8号院一区14号楼5层,116.2630345113777,40.09722519413441,131
de62ed8d6d0a7ca6be4842e6,首都医科大学附属北京朝阳医院(西院),北京市石景山区京原路5号,116.20383256612955,39.89884548400142,131
6204b8931ff43e57b020a855,首都医科大学附属北京天坛医院,北京市丰台区南四环西路119号,116.30840792425383,39.83202790890714,131
05dd7d5f2fff4c18ad080fc7,积水潭医院(回龙观院区),北京市昌平区回龙观街道回南北路68号,116.31710666350193,40.085442122929166,131
61f634f65c2708786b49f309,容城县人民医院,河北省雄安新区容城县金台西路78号,115.855858134916,39.05181867111292,307
b068ccbc01e2627d4d2fdfb5,北京市肛肠医院(北院区),北京市西城区德外大街16号,116.37414707721706,39.95827231778374,131
9132b74b8cf9fcde00ec01ce,北京德威铭达医学检验所,北京市顺义区南彩镇彩达三街1号茂华工场3号工场301室,116.69379970826544,40.142355815499606,131
80912cd561324469744ff18b,首都医科大学附属北京潞河医院,北京市通州区新华南路82号,116.65438439289343,39.90012939290548,131
d6df91c121670373f7b916c4,北京市普仁医院,北京市东城区崇文门外大街100号,116.41423681888556,39.89344690329837,131
b3aa435dce6e0a1215764377,天津市西青医院,天津市西青区杨柳青镇西青道403号,117.01559702320239,39.142298067931094,332
4a42cb15f812d58c9f95de7c,北京博奥医学检验所有限公司,北京市大兴区科创六街88号院亦庄生物医药园D1~D2座,116.53677421155766,39.799783527450735,131
2fd2beab8106e24b7adbd2ca,北京京煤集团总医院,北京市门头沟区黑山大街18号,116.09047837851794,39.938041215382285,131
210827b26e32b09b167643ca,北京协和医院(东单院区),北京市东城区帅府园1号,116.40949200639385,39.91132702091912,131
81d6a509b80e3c596e20b9c4,北京市垂杨柳医院,北京市朝阳区垂杨柳南街2号,116.45312218158912,39.88617465273706,131
1905b0e9551ef8733f9a5e2a,西青区疾病预防控制中心,天津市西青区三星路2号北园,117.05966775888778,39.14644933344509,332
b9e5d0b8018a2abc81a12e2f,涿州市疾病预防控制中心,河北省保定市涿州市粉子胡同11号,115.9670301374748,39.49017673464849,307
8eb48fa1c7c823bff22d83ed,北京市昌平区中医医院,北京市昌平区东环路,116.23542502396053,40.21525190055881,131
b81948847a7f03606ca3ccf7,应急总医院,北京市朝阳区西坝河南路29号,116.43045477438356,39.958767484638535,131
28e700f1d175d301095cb317,定兴县医院,河北省保定市定兴县通兴东路5号,115.79625525154007,39.26157564856911,307
0a309a0e671bf0bf4e2fdf8a,定兴心明医院,河北省保定市定兴县机场路108号,115.80925160129526,39.27110732162785,307
89aecaef063719c622f01710,北京陆道培医院,北京市亦庄经济技术开发区同济南路22号,116.54249818155836,39.767634983610556,131
f8599e68be2d1d897369d3a2,北京康旭医学检验所有限公司,北京市海淀区杏石口路65号益园文化创业基地C区(西杉创意园四区)10号楼二层、四层,116.23094447797739,39.94986236115943,131
37d60a46c7f83e791e1d11c1,北京市大兴区妇幼保健院,北京市大兴区黄村镇兴丰大街三段56号,116.3337621163493,39.73575204169035,131
923ffd00624102aed82f2899,中国中医科学院西苑医院,北京市海淀区西苑操场1号,116.28755639168304,39.9938606174818,131
d02950a3ac2fd2358936eef2,北京市大兴区中西医结合医院,北京市大兴区瀛海镇中兴南路3号,116.44238744863002,39.770497284488066,131
89df1f4b028ccdf16b49f305,白沟新城中心医院,保定市高碑店市友谊路135号,116.02504617014426,39.11636768555525,307
15a9381013112dbd14c8f678,高碑店市医院,河北省保定市高碑店市幸福南大街19号,115.8680423345557,39.32415122992745,307
31f9101b6aece7a026e0a0c1,北京市西城区平安医院,北京市西城区赵登禹路169号,116.3616415206904,39.93308369553535,131
b81716a2f2572c02d6b74e3d,北京大学肿瘤医院,北京市海淀区阜成路52号,116.28371366587892,39.921608747211984,131
a0cd8ace07d56046fea77856,廊坊市中医医院,廊坊市广阳区银河北路108号,116.69098588396939,39.53520366785031,191
b388f9fd929cbd58b35c6af9,北京市门头沟区医院,北京市门头沟区河滩桥东街10号,116.09547919588212,39.944075431238005,131
373cf757aa476a774354d713,北京市通州区中西医结合医院,北京市通州区车站路89号,116.65673522623801,39.89927479223681,131
8c12d61c816ee1e382a12e92,首都医科大学附属北京中医医院,北京市东城区美术馆后街23号,116.40180310653211,39.930972768671424,131
61f634f6e0e99c616a49f3a3,涞水县医院,河北省保定市涞水县涞水镇泰安路90号,115.7046338021034,39.38625759310545,307
8fa14fc39ee83a77f7eafcca,北京市中关村医院,北京市海淀区中关村南路12号,116.31450662941597,39.97865667296855,131
3ed13cdf5f540e443310afdc,北京晶科瑞医学检验实验室,北京市昌平区立业路7号北京国际信息产业基地1幢5层,116.29576763323077,40.10850143396644,131
89fd4ea31d006b5ee5e965ca,中国医学科学院阜外医院,北京市西城区北礼士路167号,116.3439699908451,39.924036339146184,131
e6ee2fd2e55bef512b11d1c8,首都医科大学附属北京友谊医院,北京市西城区永安路95号,116.38588705674306,39.88399226159419,131
34f68ab0bedfdd138e55ec9d,北京大学第一医院,北京市西城区西什库大街8号,116.37439476087879,39.93047555779182,131
50fb64ffe2181644e9f853c2,北京市昌平区妇幼保健院,北京市昌平区北环路1号,116.23388180002179,40.2292325567886,131
19c4e07a2a6092ad2b06cef1,北京精诚博爱医院,北京市朝阳区崔各庄乡南皋路188号,116.50334257071084,39.9984882537202,131
c8b5cdefe990a01a120daaa9,天津市武清区人民医院,天津市武清区雍阳西道100号,117.04680300623556,39.38028869122789,332
54449ce58b9996fe7dc876ad,北京泛生子医学检验实验室,北京市昌平区中关村生命科学园生命园路8号院1区11号楼1层,116.26425890835534,40.0978609950405,131
0ce65c2dfa188c402c4733f7,北京家圆医院,北京市西城区赵登禹路富国街2号,116.36120927407838,39.92952415920667,131
925c550f810a08ab5a3ac8c5,北京市丰台区铁营医院,北京市丰台区横七条1号,116.41703996158805,39.855097296043105,131
606ab0d001bfc9330f3ddaaf,天津市静海区医院,天津市静海区胜利南路14号,116.91894472749964,38.92575578601327,332
56e88cba95407d7ca4c756cb,北京水利医院,北京市海淀区玉渊潭南路19号,116.30202531012375,39.91220677727716,131
a5ef680f22f0ddceb9df8fc5,北京市房山区良乡医院,北京市房山区拱辰大街45号,116.13416709988408,39.73557897233426,131
3058a7e3adf73e6bcc06a471,保定高碑店保康医院,河北省保定市高碑店市迎宾路32,115.8606470428859,39.32558124118618,307
6d58881893064ef68bb988e8,北京中医医院延庆医院,北京市延庆区新城街11号,115.97709891652462,40.469675435240205,131
f4a33da99e3398103010af38,北京市朝阳区桓兴肿瘤医院,北京市朝阳区十八里店乡吕家营南里甲1号,116.46692030643298,39.83864719631076,131
7201559a5f0203b6220220a8,北京市门头沟区妇幼保健院,北京市门头沟区石龙北路10号院,116.11052008167069,39.921381174058254,131
d6c5d99171cefbf130169b20,北京市昌平区医院,北京市昌平区鼓楼北街9号,116.22623052985097,40.22582519807084,131
4ce10ce6652ff7b8451a32fa,北京市红十字会急诊抢救中心,北京市朝阳区清河东路1号,116.3470573835181,40.02471155904457,131
aa40108b9d1e210cc5effbc4,中日友好医院,北京市朝阳区樱花园东街2号,116.4198966213827,39.97287581453546,131
5c56edd670143843a1d230c7,北京航天总医院,北京市丰台区东高地万源北路7号,116.41356465190376,39.802793832658885,131
883b31500605392e82a12e6d,北京迈基诺基因科技有限责任公司医学检验所,北京市顺义区空港工业B区安庆大街9号院内12幢A座一层01房,116.53921412879474,40.09540465254525,131
606ab0d0340cc2330e3ddafe,北京市门头沟区龙泉医院,北京市门头沟区门头沟路42号,116.08160308616787,39.941479685671155,131
16ab459fa86755a1eddfca9a,北京家恩德仁医院,北京市朝阳区来广营北路甲2号南区,116.45059151225692,40.02479991101701,131
f4bddef49d4ab65e6fa3ccc4,北京电力医院,北京市丰台区太平桥西里甲1号,116.30976293198414,39.884638467260444,131
0523a1416959571db23c81f7,河北中石油中心医院,廊坊市广阳区新开路51号,116.71732450119603,39.51876794846388,191
43b7e88985b3596a58f6beee,霸州市第三医院(老院区),河北省霸州市建设东道96号,116.38662359489385,39.110349615616855,191
40f683337539cac7cf06a432,北京奥康华医学检验所,北京市顺义区裕华路28号科孵2号楼东一层,116.54709989123567,40.093878321203945,131
606289fdae5fb654a20464ff,北京市仁和医院,北京市大兴区兴丰大街1号,116.33205631795859,39.7408044398712,131
969d3815f68e798cc91b9522,北京京都儿童医院,北京市昌平区回龙观东大街308号,116.3511875579912,40.078795397980095,131
e93761f6e3615d0c223bf209,容城中医医院,河北省保定市容城县奥威路57号,115.86384258233244,39.041335325783706,307
2270a2292acddd8904026f15,三河市医院,河北省三河市迎宾南路18号,117.06750595822282,39.982704488382964,191
be09a2222083a79c4f2fdf61,三河市中医医院,河北省廊坊市三河市鼎盛西大街东区3楼,117.06751628979771,39.98009969899063,191
d3215711e7b92ab4cb213d62,北京博仁医院,北京市丰台区南三环郑王坟南6号,116.33180724023552,39.841538132267665,131
480b24d060de60f39cec2bc9,解放军总医院第三医学中心,北京市海淀区永定路69号,116.25762961135719,39.90997929895735,131
0f6737f0db350c54b04c493e,北京市羊坊店医院,北京市海淀区羊坊店双贝子坟路1号,116.32734483075117,39.89885366089439,131
a5b6a79671c852211b94c65a,北京市顺义区妇幼保健院,北京市顺义区顺康路1号,116.66715919646626,40.113585225974454,131
0549459b504d72c9b13c81fa,北京燕化医院,北京市房山区燕山迎风街15号,115.94589745964157,39.72620150932981,131
27c73277733b7b62f219372c,北京市房山区中医医院(北京中医药大学房山医院),北京市房山区城关街道保健路4号,115.97674238869922,39.69478083341452,131
7fd7231183fedd9f5cbe86f7,广阳区人民医院,河北省廊坊市广阳区银河北路37号,116.69351926442776,39.52031428584113,191
3f826ed30b898246d1f49e32,涿州市医院,河北省保定市涿州市范阳西路129号,115.97050442960524,39.48499136721518,307
a29a7d00041aa335f8dc85d5,北京市化工职业病防治院(闵庄院区),北京市海淀区闵庄路辅路瀚河园180号,116.22521286751706,39.97288651790943,131
8db04e5e44cdcf3e76e5b672,天津诺道医学检验中心有限公司,天津市西青区中北镇开源路中北科技产业园二区7号楼,117.03580661795766,39.105591539837896,332
d6df91c1342d7073f7b9163e,航空总医院,北京市朝阳区北苑路安外北苑3号院,116.41375052786161,40.0275412328547,131
7524cb4f24b2872d04026fc7,首都医科大学附属北京安贞医院,北京市朝阳区安贞路2号,116.39732765281613,39.97145739304928,131
d305db1f91d00a27922ca3f4,北京市延庆区妇幼保健院,北京市延庆区延庆镇庆园街8号,115.97935837092156,40.471013421090944,131
25ec69fcf62ea564c26c14cb,北京博爱医院,北京市丰台区角门北路10号,116.37243730530751,39.84813359841271,131
dfc496b69784e0af8836eeb6,航天中心医院,北京市海淀区玉泉路15号,116.24578138723919,39.91540491816163,131
f65c64f45f97aa074d776e49,北京圣马克医院,北京市朝阳区东四环南路53号院林达海渔广场5号楼,116.47961326328964,39.863690485237534,131
fd13a3f21919e1e3b1077dc1,解放军总医院第八医学中心,北京市海淀区黑山扈路甲17号,116.25777207141832,40.02324065876947,131
61f634f6f2bfea616a49f3e9,中国中医科学院广安门医院,北京市西城区北线阁5号,116.34586331001844,39.88948995478727,131
78bd50f7c3b0aa4231870ac6,北京市通州区妇幼保健院,北京市通州区玉桥中路124号,116.67708066468023,39.88588678441699,131
7e3f139f78c52e3c2811d10b,北京安诺优达医学检验实验室有限公司,北京市通州区亦庄经济技术开发区科创六街88号生物医药园B1栋,116.53527812200531,39.79909686121471,131
3f9337d6114de9aaf62310ed,北京市顺义区空港医院,北京市顺义区后沙峪镇双裕街49号,116.53796394755045,40.10644532824575,131
e6b96b6061602810e01103f7,北京市丰台中西医结合医院,北京市丰台区长辛店东山坡三里甲60号,116.2040747083886,39.81909576196588,131
4bb049d985c9645e990050ca,首都医科大学附属复兴医院,北京市西城区复兴门外大街甲20号,116.33402889118177,39.904192449327084,131
4ef008a3894b27b69d95def1,首都医科大学附属北京同仁医院(西区),北京市东城区东交民巷1号,116.41091598054408,39.90130405110132,131
18e5b5a5adb297dc9cf779ba,首都医科大学附属北京口腔医院,北京市东城区天坛西里4号,116.3961496512335,39.876656902317656,131
a3f21eeed3b9785d2fb17ef9,北京丰台医院,北京市丰台区丰台南路99号,116.28933156783384,39.84140952910094,131
6a3e18e78ac6f78208f5eb13,天津医科大学朱宪彝纪念医院(代谢病医院),天津市北辰区环瑞北路6号,117.10432738286518,39.20509466625724,332
a12baa409276284fe856faff,北京市密云区中医医院,北京市密云区新中街39号,116.84450641227524,40.37848883514651,131
4642844a90faf5c0c9fa5fc7,首都医科大学附属北京朝阳医院,北京市朝阳区工人体育场南路8号,116.44750500469482,39.924425608669694,131
a3f21eeed047795d2eb17efb,首都医科大学附属北京胸科医院,北京市通州区北关大街9号院一区,116.64695304727897,39.92270829257802,131
2c0d01bad7df81cf86420e63,北京市延庆区医院,北京市延庆区延庆镇东顺城街28号,115.96717604868745,40.46219731339071,131
cec7baa7825206edcc06a4cb,北京星云医学检验实验室有限公司,北京市通州区经海四路156号7号楼5楼b3-2号,116.55897700791985,39.779341186045386,131
4dd4f94802f55fe707026f46,北京市昌平区沙河医院,北京市昌平区沙河镇扶京门路22号,116.26848721125711,40.123106657046584,131
e2c734e4011b594414a190e5,中国核工业北京四〇一医院,北京市房山区新镇东平街,116.06200637590436,39.73196332482716,131
